time,btc__current_supply_native_units_value,btc__current_supply_native_units_type,btc__market_cap_usd_value,btc__market_cap_usd_type,btc__usd_4_00pm_new_york_price__index_value_value,btc__usd_4_00pm_new_york_price__index_value_type,btc__usd_11_00am_london_price__index_value_value,btc__usd_11_00am_london_price__index_value_type,eth__current_supply_native_units_value,eth__current_supply_native_units_type,eth__market_cap_usd_value,eth__market_cap_usd_type,eth__usd_11_00am_london_price__index_value_value,eth__usd_11_00am_london_price__index_value_type,eth__usd_4_00pm_new_york_price__index_value_value,eth__usd_4_00pm_new_york_price__index_value_type,usdc__usd_4_00pm_new_york_price__index_value_value,usdc__usd_4_00pm_new_york_price__index_value_type,usdc__usd_11_00am_london_price__index_value_value,usdc__usd_11_00am_london_price__index_value_type,usdc__current_supply_native_units_value,usdc__current_supply_native_units_type,usdc__market_cap_usd_value,usdc__market_cap_usd_type,usdt__usd_4_00pm_new_york_price__index_value_value,usdt__usd_4_00pm_new_york_price__index_value_type,usdt__usd_11_00am_london_price__index_value_value,usdt__usd_11_00am_london_price__index_value_type,xrp__current_supply_native_units_value,xrp__current_supply_native_units_type,xrp__usd_11_00am_london_price__index_value_value,xrp__usd_11_00am_london_price__index_value_type,xrp__usd_4_00pm_new_york_price__index_value_value,xrp__usd_4_00pm_new_york_price__index_value_type,xrp__market_cap_usd_value,xrp__market_cap_usd_type,ada__current_supply_native_units_value,ada__current_supply_native_units_type,ada__usd_11_00am_london_price__index_value_value,ada__usd_11_00am_london_price__index_value_type,ada__usd_4_00pm_new_york_price__index_value_value,ada__usd_4_00pm_new_york_price__index_value_type,ada__market_cap_usd_value,ada__market_cap_usd_type,sol__market_cap_estimated_usd_value,sol__market_cap_estimated_usd_type,sol__usd_11_00am_london_price__index_value_value,sol__usd_11_00am_london_price__index_value_type,sol__usd_4_00pm_new_york_price__index_value_value,sol__usd_4_00pm_new_york_price__index_value_type,doge__usd_4_00pm_new_york_price__index_value_value,doge__usd_4_00pm_new_york_price__index_value_type,doge__usd_11_00am_london_price__index_value_value,doge__usd_11_00am_london_price__index_value_type,doge__current_supply_native_units_value,doge__current_supply_native_units_type,doge__market_cap_usd_value,doge__market_cap_usd_type,trx__market_cap_usd_value,trx__market_cap_usd_type,trx__current_supply_native_units_value,trx__current_supply_native_units_type,trx__usd_4_00pm_new_york_price__index_value_value,trx__usd_4_00pm_new_york_price__index_value_type,trx__usd_11_00am_london_price__index_value_value,trx__usd_11_00am_london_price__index_value_type
2023-12-17,19572849.28,historical,810877000000.0,historical,42082.7901,historical,41901.27442,historical,120200547.5,historical,264449000000.0,historical,2213.892546,historical,2241.279161,historical,0.999959068,historical,0.999900229,historical,22347711713.0,historical,22350860154.0,historical,0.998605919,historical,0.99880309,historical,99988064493.0,historical,0.619336919,historical,0.617896271,historical,60991221456.0,historical,34658237137.0,historical,0.600128328,historical,0.595421963,historical,20087317942.0,historical,30425276172.0,historical,72.71212238,historical,73.84606372,historical,0.095073204,historical,0.09473937,historical,142277000000.0,historical,13210017034.0,historical,10205805315.0,historical,100000000000.0,historical,0.102759057,historical,0.102992727,historical
2023-12-18,19573899.28,historical,834548000000.0,historical,41841.28214,historical,40718.51194,historical,120196609.1,historical,266343000000.0,historical,2132.913604,historical,2178.645239,historical,1.000095807,historical,0.999906186,historical,22382543720.0,historical,22384364279.0,historical,0.999600841,historical,0.999078718,historical,99988061421.0,historical,0.586948097,historical,0.605891911,historical,61219644467.0,historical,34659479935.0,historical,0.549792401,historical,0.579443089,historical,20793270765.0,historical,31815601534.0,historical,67.77300425,historical,72.49292063,historical,0.090403025,historical,0.087743416,historical,142290000000.0,historical,13091746034.0,historical,10090468524.0,historical,100000000000.0,historical,0.100016807,historical,0.098265873,historical
2023-12-19,19574911.78,historical,827468000000.0,historical,42213.67465,historical,43100.85515,historical,120193164.3,historical,261550000000.0,historical,2241.606822,historical,2169.354646,historical,0.999931247,historical,0.999883007,historical,22433951226.0,historical,22435118772.0,historical,0.999269818,historical,0.999569638,historical,99988057893.0,historical,0.609986349,historical,0.60430109,historical,60436724811.0,historical,34660183543.0,historical,0.599261716,historical,0.574574323,historical,19939641963.0,historical,31087664791.0,historical,75.01424439,historical,73.66351488,historical,0.090276538,historical,0.092581048,historical,142304000000.0,historical,12827242483.0,historical,10048996866.0,historical,100000000000.0,historical,0.100447265,historical,0.101178653,historical
2023-12-20,19575818.03,historical,853607000000.0,historical,43616.61977,historical,42810.03076,historical,120189675.5,historical,263924000000.0,historical,2215.436139,historical,2186.103409,historical,0.999964404,historical,1.000133463,historical,22555939671.0,historical,22552342991.0,historical,0.999987589,historical,0.999847026,historical,99988051759.0,historical,0.612580371,historical,0.616856363,historical,61640582247.0,historical,34660939845.0,historical,0.590281152,historical,0.587319092,historical,20399271804.0,historical,35036663020.0,historical,77.64917743,historical,80.28507394,historical,0.091190148,historical,0.090314772,historical,142318000000.0,historical,12995456091.0,historical,10262845675.0,historical,100000000000.0,historical,0.102778646,historical,0.102166877,historical
2023-12-21,19576730.53,historical,858836000000.0,historical,43704.45667,historical,43874.04389,historical,120187654.1,historical,268946000000.0,historical,2234.527521,historical,2226.946618,historical,0.99988276,historical,1.000072279,historical,22423498797.0,historical,22423266015.0,historical,0.999784798,historical,0.99999292,historical,99988044659.0,historical,0.618718106,historical,0.621474598,historical,62340843358.0,historical,34664756547.0,historical,0.605336148,historical,0.618920303,historical,22016757595.0,historical,40194966591.0,historical,87.64539508,historical,92.92755784,historical,0.096524236,historical,0.092285937,historical,142331000000.0,historical,13522146558.0,historical,10460990707.0,historical,100000000000.0,historical,0.104517408,historical,0.104292012,historical
2023-12-22,19577780.53,historical,861608000000.0,historical,43734.00859,historical,43713.39051,historical,120186476.6,historical,279590000000.0,historical,2305.665051,historical,2315.613295,historical,1.00014077,historical,0.999818957,historical,22631700297.0,historical,22636014989.0,historical,1.000733788,historical,0.999860228,historical,99988041504.0,historical,0.62098787,historical,0.620628524,historical,62500457856.0,historical,34667026129.0,historical,0.615877079,historical,0.620498095,historical,21611220362.0,historical,41860745448.0,historical,92.77253606,historical,96.65804462,historical,0.094111573,historical,0.093023117,historical,142345000000.0,historical,13543912877.0,historical,10508454927.0,historical,100000000000.0,historical,0.104958577,historical,0.104348192,historical
2023-12-23,19578780.53,historical,856940000000.0,historical,43716.92956,historical,43618.24394,historical,120186490.4,historical,277754000000.0,historical,2289.895606,historical,2289.792416,historical,1.000008627,historical,1.00001789,historical,22629728025.0,historical,22633921698.0,historical,1.000433747,historical,1.000591677,historical,99988038330.0,historical,0.61616425,historical,0.617849238,historical,61974508532.0,historical,34668445932.0,historical,0.606554427,historical,0.603183155,historical,21316695629.0,historical,46118035286.0,historical,95.62370953,historical,103.0167918,historical,0.092867881,historical,0.093004441,historical,142359000000.0,historical,13328067537.0,historical,10678336285.0,historical,100000000000.0,historical,0.106500882,historical,0.105222762,historical
2023-12-24,19579849.28,historical,843849000000.0,historical,43548.9906,historical,43579.71375,historical,120186584.9,historical,272610000000.0,historical,2287.617388,historical,2280.296607,historical,1.000117089,historical,1.00001062,historical,22639266511.0,historical,22642334956.0,historical,1.00084072,historical,1.000498604,historical,99988035204.0,historical,0.617308444,historical,0.622907639,historical,61362587749.0,historical,34669205448.0,historical,0.611373987,historical,0.613221128,historical,20588617928.0,historical,48172931738.0,historical,109.7355493,historical,113.0732097,historical,0.093390384,historical,0.09382631,historical,142372000000.0,historical,13078276748.0,historical,10637476494.0,historical,100000000000.0,historical,0.107331756,historical,0.105778699,historical
2023-12-25,19580718.03,historical,854184000000.0,historical,43403.68018,historical,43178.34839,historical,120186621.9,historical,273335000000.0,historical,2276.338374,historical,2264.149496,historical,0.999916667,historical,1.000122976,historical,22570710752.0,historical,22569457955.0,historical,1.000071281,historical,1.00030877,historical,99988031948.0,historical,0.637458867,historical,0.639081203,historical,64606829936.0,historical,34669977108.0,historical,0.605360162,historical,0.616309511,historical,21702132256.0,historical,51721113887.0,historical,111.3706934,historical,119.0219107,historical,0.093703948,historical,0.093091474,historical,142386000000.0,historical,13456136343.0,historical,10595397643.0,historical,100000000000.0,historical,0.105765312,historical,0.10772833,historical
2023-12-26,19581586.78,historical,832044000000.0,historical,42153.31886,historical,42578.50866,historical,120187019.2,historical,267950000000.0,historical,2235.500655,historical,2216.994881,historical,1.000024052,historical,0.999916144,historical,22284398843.0,historical,22289919936.0,historical,0.999704596,historical,0.999722305,historical,99988027454.0,historical,0.62243375,historical,0.619450255,historical,62123706457.0,historical,34672890714.0,historical,0.609818894,historical,0.594810648,historical,21077717132.0,historical,47750956081.0,historical,114.6960412,historical,107.2474158,historical,0.090709055,historical,0.092467091,historical,142399000000.0,historical,13003261887.0,historical,10303106409.0,historical,100000000000.0,historical,0.102831355,historical,0.104579428,historical
2023-12-27,19582393.03,historical,850600000000.0,historical,43414.842,historical,43077.59937,historical,120186458.9,historical,285872000000.0,historical,2272.125031,historical,2352.413541,historical,0.999920611,historical,1.00021515,historical,22414267586.0,historical,22416008611.0,historical,1.000351718,historical,1.000294687,historical,99988024263.0,historical,0.62978934,historical,0.639631937,historical,63467358639.0,historical,34679190220.0,historical,0.613538115,historical,0.634639558,historical,21985387643.0,historical,45875080047.0,historical,113.290979,historical,109.5330136,historical,0.093607057,historical,0.092406216,historical,142413000000.0,historical,13324799566.0,historical,10535327192.0,historical,100000000000.0,historical,0.105246912,historical,0.104211523,historical
2023-12-28,19583149.28,historical,835626000000.0,historical,42501.74157,historical,43146.95481,historical,120185648.0,historical,282609000000.0,historical,2399.655833,historical,2352.919594,historical,1.000022701,historical,1.000198995,historical,22462844878.0,historical,22467221619.0,historical,1.000335638,historical,1.000190579,historical,99988021159.0,historical,0.647344443,historical,0.629578172,historical,63511550075.0,historical,34683279489.0,historical,0.649901203,historical,0.619616801,historical,21490470569.0,historical,43905833232.0,historical,105.4978941,historical,99.85622699,historical,0.091696245,historical,0.093761802,historical,142426000000.0,historical,13101725790.0,historical,10562869665.0,historical,100000000000.0,historical,0.105258793,historical,0.106196091,historical
2023-12-29,19584093.0,historical,822505000000.0,historical,42004.05319,historical,42763.43271,historical,120185496.0,historical,275939000000.0,historical,2367.791705,historical,2304.161473,historical,0.999791792,historical,1.000199327,historical,22405516167.0,historical,22404719197.0,historical,0.999701109,historical,1.000693961,historical,99988015849.0,historical,0.631109188,historical,0.620813027,historical,62195129417.0,historical,34684747072.0,historical,0.621372189,historical,0.60435794,historical,21045620084.0,historical,45384342620.0,historical,108.434347,historical,104.9022927,historical,0.090849422,historical,0.092530432,historical,142440000000.0,historical,12940306691.0,historical,10552824892.0,historical,100000000000.0,historical,0.10553023,historical,0.106130702,historical
